Grup,Code,Camp,Nom del camp,Context,Proposta,Instruccions
7-ELEMENT,DW-S01-EA11,Chamber_Roof,Coberta de cambra (X),el sistema Sys_Chamber esta en '' (finestra oberta),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
7-ELEMENT,DW-S01-EA11,Platform_Surface,Superficie de plataforma (Z),el sistema Sys_Platform esta en '' (finestra oberta),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
1-AUTOMATIC,DW-S01-EA11,Anatomical_Connection,Connexio anatomica,Restes humanes = 0 (no n'hi ha),0,"NO FACES RES. Sense restes humanes, este camp de bioarqueologia es inaplicable i rep un 0 de farciment automatic."
1-AUTOMATIC,DW-S01-EA11,Mummification,Momificacio,Restes humanes = 0 (no n'hi ha),0,"NO FACES RES. Sense restes humanes, este camp de bioarqueologia es inaplicable i rep un 0 de farciment automatic."
1-AUTOMATIC,DW-S01-EA11,Funerary_Bundles,Fardells funeraris,Restes humanes = 0 (no n'hi ha),0,"NO FACES RES. Sense restes humanes, este camp de bioarqueologia es inaplicable i rep un 0 de farciment automatic."
1-AUTOMATIC,DW-S01-EA11,Flexed_Position,Posicio flexionada,Restes humanes = 0 (no n'hi ha),0,"NO FACES RES. Sense restes humanes, este camp de bioarqueologia es inaplicable i rep un 0 de farciment automatic."
1-AUTOMATIC,DW-S01-EA11,Bone_Burning,Os cremat,Restes humanes = 0 (no n'hi ha),0,"NO FACES RES. Sense restes humanes, este camp de bioarqueologia es inaplicable i rep un 0 de farciment automatic."
3-MATERIALS,DW-S01-EA11,Mat_Textiles,Materials: textils,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S01-EA11,Mat_Wood,Materials: fusta,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S01-EA11,Mat_VegFiber,Materials: fibra vegetal,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S01-EA11,Mat_Ceramics,Materials: ceramica,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S01-EA11,Mat_Fauna,Materials: fauna,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S01-EA11,Mat_DeerAntler,Materials: banya de cervol,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S01-EA11,Mat_Other,Materials: altres,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
6-MACONERIA,DW-S01-EA11,Mortar_Present,Morter present,,,S'observa este tret a la fabrica de l'estructura? Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar
6-MACONERIA,DW-S01-EA11,Chinking_Stones,Falques entre carreus,,,S'observa este tret a la fabrica de l'estructura? Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar
7-ELEMENT,DW-S01-EA11,Recessed_Frame,Marc rebaixat,element sense sistema (sempre avaluable),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
7-ELEMENT,DW-S01-EA11,Support_Modified,Suport modificat,element sense sistema (sempre avaluable),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
6-MACONERIA,DW-S01-EA14,Chinking_Stones,Falques entre carreus,,,S'observa este tret a la fabrica de l'estructura? Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar
1-AUTOMATIC,DW-S01-EA21,Interbody_Cornice,Cornisa intranivell (I),el sistema Sys_Interface esta en 'Absent',0,"NO FACES RES. El sistema que governa este element esta tancat (absent o no aplicable), aixi que el camp rep un 0 de farciment per convencio. L'script ho fa sol."
1-AUTOMATIC,DW-S01-EA21,Anatomical_Connection,Connexio anatomica,Restes humanes = 0 (no n'hi ha),0,"NO FACES RES. Sense restes humanes, este camp de bioarqueologia es inaplicable i rep un 0 de farciment automatic."
1-AUTOMATIC,DW-S01-EA21,Mummification,Momificacio,Restes humanes = 0 (no n'hi ha),0,"NO FACES RES. Sense restes humanes, este camp de bioarqueologia es inaplicable i rep un 0 de farciment automatic."
1-AUTOMATIC,DW-S01-EA21,Funerary_Bundles,Fardells funeraris,Restes humanes = 0 (no n'hi ha),0,"NO FACES RES. Sense restes humanes, este camp de bioarqueologia es inaplicable i rep un 0 de farciment automatic."
1-AUTOMATIC,DW-S01-EA21,Flexed_Position,Posicio flexionada,Restes humanes = 0 (no n'hi ha),0,"NO FACES RES. Sense restes humanes, este camp de bioarqueologia es inaplicable i rep un 0 de farciment automatic."
1-AUTOMATIC,DW-S01-EA21,Bone_Burning,Os cremat,Restes humanes = 0 (no n'hi ha),0,"NO FACES RES. Sense restes humanes, este camp de bioarqueologia es inaplicable i rep un 0 de farciment automatic."
6-MACONERIA,DW-S01-EA21,Chinking_Stones,Falques entre carreus,,,S'observa este tret a la fabrica de l'estructura? Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar
7-ELEMENT,DW-S01-EA21,Support_Modified,Suport modificat,element sense sistema (sempre avaluable),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
1-AUTOMATIC,DW-S01-EA40,Interbody_Cornice,Cornisa intranivell (I),el sistema Sys_Interface esta en 'Absent',0,"NO FACES RES. El sistema que governa este element esta tancat (absent o no aplicable), aixi que el camp rep un 0 de farciment per convencio. L'script ho fa sol."
1-AUTOMATIC,DW-S01-EA40,Eave_Beam,Biga de rafec (S),el sistema Sys_Eave esta en 'Not observable',0,"NO FACES RES. El sistema que governa este element esta tancat (absent o no aplicable), aixi que el camp rep un 0 de farciment per convencio. L'script ho fa sol."
1-AUTOMATIC,DW-S01-EA40,Eave_Surface,Superficie de rafec (T),el sistema Sys_Eave esta en 'Not observable',0,"NO FACES RES. El sistema que governa este element esta tancat (absent o no aplicable), aixi que el camp rep un 0 de farciment per convencio. L'script ho fa sol."
7-ELEMENT,DW-S01-EA40,Platform_Surface,Superficie de plataforma (Z),el sistema Sys_Platform esta en 'Present partial' (finestra oberta),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
7-ELEMENT,DW-S01-EA40,Support_Modified,Suport modificat,element sense sistema (sempre avaluable),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
1-AUTOMATIC,DW-S04-EA04,Anatomical_Connection,Connexio anatomica,Restes humanes = 0 (no n'hi ha),0,"NO FACES RES. Sense restes humanes, este camp de bioarqueologia es inaplicable i rep un 0 de farciment automatic."
1-AUTOMATIC,DW-S04-EA04,Mummification,Momificacio,Restes humanes = 0 (no n'hi ha),0,"NO FACES RES. Sense restes humanes, este camp de bioarqueologia es inaplicable i rep un 0 de farciment automatic."
1-AUTOMATIC,DW-S04-EA04,Funerary_Bundles,Fardells funeraris,Restes humanes = 0 (no n'hi ha),0,"NO FACES RES. Sense restes humanes, este camp de bioarqueologia es inaplicable i rep un 0 de farciment automatic."
1-AUTOMATIC,DW-S04-EA04,Dispersed_Remains,Restes disperses,Restes humanes = 0 (no n'hi ha),0,"NO FACES RES. Sense restes humanes, este camp de bioarqueologia es inaplicable i rep un 0 de farciment automatic."
1-AUTOMATIC,DW-S04-EA04,Flexed_Position,Posicio flexionada,Restes humanes = 0 (no n'hi ha),0,"NO FACES RES. Sense restes humanes, este camp de bioarqueologia es inaplicable i rep un 0 de farciment automatic."
1-AUTOMATIC,DW-S04-EA04,Bone_Burning,Os cremat,Restes humanes = 0 (no n'hi ha),0,"NO FACES RES. Sense restes humanes, este camp de bioarqueologia es inaplicable i rep un 0 de farciment automatic."
3-MATERIALS,DW-S04-EA04,Mat_Textiles,Materials: textils,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S04-EA04,Mat_Wood,Materials: fusta,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S04-EA04,Mat_VegFiber,Materials: fibra vegetal,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S04-EA04,Mat_Ceramics,Materials: ceramica,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S04-EA04,Mat_Fauna,Materials: fauna,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S04-EA04,Mat_DeerAntler,Materials: banya de cervol,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S04-EA04,Mat_Other,Materials: altres,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
7-ELEMENT,DW-S04-EA04,Recessed_Frame,Marc rebaixat,element sense sistema (sempre avaluable),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
1-AUTOMATIC,DW-S04-EA05,Anatomical_Connection,Connexio anatomica,Restes humanes = 0 (no n'hi ha),0,"NO FACES RES. Sense restes humanes, este camp de bioarqueologia es inaplicable i rep un 0 de farciment automatic."
1-AUTOMATIC,DW-S04-EA05,Mummification,Momificacio,Restes humanes = 0 (no n'hi ha),0,"NO FACES RES. Sense restes humanes, este camp de bioarqueologia es inaplicable i rep un 0 de farciment automatic."
1-AUTOMATIC,DW-S04-EA05,Funerary_Bundles,Fardells funeraris,Restes humanes = 0 (no n'hi ha),0,"NO FACES RES. Sense restes humanes, este camp de bioarqueologia es inaplicable i rep un 0 de farciment automatic."
1-AUTOMATIC,DW-S04-EA05,Dispersed_Remains,Restes disperses,Restes humanes = 0 (no n'hi ha),0,"NO FACES RES. Sense restes humanes, este camp de bioarqueologia es inaplicable i rep un 0 de farciment automatic."
1-AUTOMATIC,DW-S04-EA05,Flexed_Position,Posicio flexionada,Restes humanes = 0 (no n'hi ha),0,"NO FACES RES. Sense restes humanes, este camp de bioarqueologia es inaplicable i rep un 0 de farciment automatic."
1-AUTOMATIC,DW-S04-EA05,Bone_Burning,Os cremat,Restes humanes = 0 (no n'hi ha),0,"NO FACES RES. Sense restes humanes, este camp de bioarqueologia es inaplicable i rep un 0 de farciment automatic."
3-MATERIALS,DW-S04-EA05,Mat_Textiles,Materials: textils,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S04-EA05,Mat_Wood,Materials: fusta,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S04-EA05,Mat_VegFiber,Materials: fibra vegetal,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S04-EA05,Mat_Ceramics,Materials: ceramica,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S04-EA05,Mat_Fauna,Materials: fauna,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S04-EA05,Mat_DeerAntler,Materials: banya de cervol,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S04-EA05,Mat_Other,Materials: altres,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
7-ELEMENT,DW-S04-EA05,Recessed_Frame,Marc rebaixat,element sense sistema (sempre avaluable),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
3-MATERIALS,DW-S01-EA17,Mat_Other,Materials: altres,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
6-MACONERIA,DW-S01-EA20,Mortar_Present,Morter present,,,S'observa este tret a la fabrica de l'estructura? Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar
6-MACONERIA,DW-S01-EA20,Chinking_Stones,Falques entre carreus,,,S'observa este tret a la fabrica de l'estructura? Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar
2-NATURAL,DW-S01-EA42,Mortar_Present,Morter present,context natural (cova/ninxol/diedre),0,Prefigurat a 0 = 'ho vaig poder mirar i no n'hi ha'. DEIXA'L si es aixi. CANVIA'L A 9 si este aspecte no es podia observar (p.ex. interior inaccessible). Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar
2-NATURAL,DW-S01-EA42,Chinking_Stones,Falques entre carreus,context natural (cova/ninxol/diedre),0,Prefigurat a 0 = 'ho vaig poder mirar i no n'hi ha'. DEIXA'L si es aixi. CANVIA'L A 9 si este aspecte no es podia observar (p.ex. interior inaccessible). Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar
2-NATURAL,DW-S01-EA42,Support_Modified,Suport modificat,context natural (cova/ninxol/diedre),0,Prefigurat a 0 = 'ho vaig poder mirar i no n'hi ha'. DEIXA'L si es aixi. CANVIA'L A 9 si este aspecte no es podia observar (p.ex. interior inaccessible). Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar
6-MACONERIA,DW-S04-EA13,Mortar_Present,Morter present,,,S'observa este tret a la fabrica de l'estructura? Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar
6-MACONERIA,DW-S04-EA13,Chinking_Stones,Falques entre carreus,,,S'observa este tret a la fabrica de l'estructura? Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar
3-MATERIALS,DW-S04-EA15,Mat_Textiles,Materials: textils,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S04-EA15,Mat_Wood,Materials: fusta,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S04-EA15,Mat_VegFiber,Materials: fibra vegetal,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S04-EA15,Mat_Ceramics,Materials: ceramica,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S04-EA15,Mat_Fauna,Materials: fauna,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S04-EA15,Mat_DeerAntler,Materials: banya de cervol,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
3-MATERIALS,DW-S04-EA15,Mat_Other,Materials: altres,,0,"Prefigurat a 0 = cap material d'este tipus observat a l'estructura. DEIXA'L si es aixi; canvia a 1 si si que se'n va observar, o a 9 si no es va poder avaluar."
7-ELEMENT,DW-S04-EA15,Recessed_Frame,Marc rebaixat,element sense sistema (sempre avaluable),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
7-ELEMENT,DW-S04-EA15,Support_Modified,Suport modificat,element sense sistema (sempre avaluable),,Avaluacio directa de l'element sobre model/fotos. Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE
6-MACONERIA,DW-S05-EA01,Chinking_Stones,Falques entre carreus,,,S'observa este tret a la fabrica de l'estructura? Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar
8-EA77,DW-S01-EA77,Embedded_Base_Beams,Jasseres basals (A),estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE"
8-EA77,DW-S01-EA77,Base_Level,Basament (B),estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE"
8-EA77,DW-S01-EA77,Decorative_Socle,Socol decoratiu (C),estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE"
8-EA77,DW-S01-EA77,Tie_Walls,Muret transversal (D),estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE"
8-EA77,DW-S01-EA77,Timber_Brackets,Mensules (E),estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE"
8-EA77,DW-S01-EA77,Transverse_Beams,Bigues transversals (F),estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE"
8-EA77,DW-S01-EA77,Corbelled_Courses,Filades en voladis (G),estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE"
8-EA77,DW-S01-EA77,Interbody_Cornice,Cornisa intranivell (I),estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE"
8-EA77,DW-S01-EA77,Corner_Quoins,Cantoneres (J),estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE"
8-EA77,DW-S01-EA77,Structural_Pilasters,Pilastres estructurals (K),estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE"
8-EA77,DW-S01-EA77,Facade_Flank,Parament lateral de facana (L),estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE"
8-EA77,DW-S01-EA77,Relief_Frieze,Fris decoratiu (M),estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE"
8-EA77,DW-S01-EA77,Sill,Llindar (N),estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE"
8-EA77,DW-S01-EA77,Jambs,Brancals (O),estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE"
8-EA77,DW-S01-EA77,Lintel,Dintell (Q),estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE"
8-EA77,DW-S01-EA77,Upper_Crown,Coronament (R),estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE"
8-EA77,DW-S01-EA77,Eave_Beam,Biga de rafec (S),estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE"
8-EA77,DW-S01-EA77,Eave_Surface,Superficie de rafec (T),estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE"
8-EA77,DW-S01-EA77,Return_Wall,Mur de retorn (V),estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE"
8-EA77,DW-S01-EA77,Chamber_Roof,Coberta de cambra (X),estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE"
8-EA77,DW-S01-EA77,Platform_Surface,Superficie de plataforma (Z),estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = avaluat i ABSENT | 1 = PRESENT complet | 2 = PRESENT parcial | 3 = PERDUT pero atestat (en queda evidencia) | 9 = NO OBSERVABLE"
8-EA77,DW-S01-EA77,Anatomical_Connection,Connexio anatomica,estructura creada despres de la meua copia,,"Ompli nomes si a la teua BD este camp esta buit; si ja te valor, deixa la cel.la buida (l'script nomes escriu sobre camps buits, mai trepitja res). Clau: 0 = no n'hi ha (avaluat) | 1 = si que n'hi ha | 9 = no es va poder avaluar"
